Source,Target,date
JP,IT,2019.3.3 04:43
US,MX,2018.9.13 22:11
DE,GR,2018.8.25 19:42
JP,US,2017.2.20 06:47
US,JP,2017.2.25 13:41
FR,GR,2019.9.24 18:03
GR,FR,2019.9.29 10:56
KW,IE,2018.2.12 15:01
IE,US,2018.2.14 19:36
US,KW,2018.3.4 16:30
CA,PT,2018.7.25 12:57
PT,CA,2018.8.5 19:28
IN,US,2017.9.20 03:59
US,NL,2017.9.20 04:32
NL,US,2017.9.20 15:54
US,BT,2017.10.12 13:56
GB,IT,2019.2.5 13:54
CL,MX,2017.6.10 04:59
GB,MT,2019.6.30 05:27
MT,IT,2019.7.3 06:57
IT,MT,2019.7.3 09:35
SA,BH,2018.10.19 14:49
BH,SA,2018.10.19 15:27
SA,BH,2018.10.20 11:42
BH,SA,2018.10.20 12:48
ZA,US,2016.10.20 10:02
US,NL,2016.11.16 07:04
NL,ZA,2016.11.16 21:54
MX,US,2019.8.21 19:50
US,MX,2019.8.27 18:14
GB,RU,2016.11.26 15:27
RU,AZ,2016.12.7 11:07
AZ,RU,2016.12.11 12:21
RU,GB,2016.12.12 15:34
GB,US,2016.3.6 18:50
US,GB,2016.3.25 15:49
ES,PE,2018.1.14 22:15
PE,FR,2018.1.15 23:05
FR,ES,2018.1.16 23:28
US,MX,2015.8.4 00:43
GB,PT,2017.4.20 03:03
IE,GB,2016.9.23 16:47
GB,IE,2016.9.25 06:41
GU,US,2019.7.15 09:09
GB,US,2016.1.29 06:40
US,GB,2016.1.31 22:45
GB,CH,2018.3.6 16:32
CH,GB,2018.3.8 22:29
GB,BE,2018.11.27 16:33
BE,VN,2018.12.9 08:49
ES,GB,2018.12.10 17:23
MY,JP,2013.7.26 22:19
JP,MY,2014.1.25 06:14
MY,JP,2014.1.26 23:58
JP,TW,2014.7.29 00:23
TW,TH,2014.7.30 13:20
TH,SG,2015.11.25 08:02
SG,TH,2015.11.25 16:47
TH,TR,2016.1.1 08:27
TR,TH,2016.1.1 10:14
US,CA,2019.9.14 05:11
CA,US,2019.9.15 01:43
US,CA,2018.3.17 22:16
CA,US,2018.3.18 20:25
ES,FR,2017.9.2 10:20
US,PA,2018.1.29 01:35
PA,US,2018.1.30 14:35
ES,GT,2018.1.28 01:12
DE,GB,2016.10.2 16:38
US,CA,2017.4.21 04:24
AR,US,2018.3.16 09:55
US,AR,2018.3.19 12:34
GB,MY,2019.2.21 18:39
MY,GB,2019.2.22 16:58
US,MX,2016.8.20 05:12
MX,US,2016.8.26 15:13
US,IS,2018.8.20 19:29
JP,US,2019.1.2 00:06
US,JP,2019.1.4 09:32
IT,BG,2017.6.1 21:26
US,CA,2019.1.9 23:14
GB,ES,2019.8.15 18:17
ES,GB,2019.8.22 11:30
GB,FR,2016.7.16 11:05
FR,NL,2016.8.23 18:39
NL,FR,2016.8.29 08:34
CA,US,2018.10.28 21:18
GB,PT,2015.9.6 22:48
US,PE,2017.12.12 12:49
PE,US,2017.12.20 14:01
US,JP,2012.5.20 06:00
NO,ES,2019.1.18 11:26
US,MX,2019.1.19 21:33
ZM,MU,2018.7.9 06:35
KW,IQ,2017.9.19 17:30
IQ,KW,2017.9.23 18:24
DE,GB,2019.3.25 19:37
GB,DE,2019.3.26 17:36
GB,ES,2018.1.16 18:07
ES,GB,2018.1.17 16:43
AR,FR,2016.12.1 18:24
FR,AR,2016.12.2 03:51
AR,BR,2016.12.2 14:02
SE,GB,2014.5.8 18:42
GB,NL,2014.5.11 14:38
US,CO,2018.7.6 00:32
CO,US,2018.7.8 00:33
ID,FR,2017.8.6 07:56
FR,ID,2017.8.7 11:48
BR,US,2016.2.10 10:49
CA,GB,2017.9.23 09:53
PH,JP,2018.9.9 16:50
IL,TR,2016.4.17 01:33
TR,DE,2016.4.17 20:02
US,MX,2018.11.7 22:59
MX,US,2018.11.8 01:24
US,MX,2018.11.11 05:01
MX,US,2018.11.12 04:58
US,GB,2018.11.20 21:58
US,CA,2018.12.12 23:26
CA,US,2018.12.13 05:04
DE,AT,2018.12.24 08:54
US,FR,2018.5.2 10:02
US,GB,2018.5.26 13:37
TR,AE,2014.4.8 07:36
PH,US,2017.10.20 17:17
US,PH,2017.11.4 09:42
PH,MY,2017.11.16 05:13
MY,PH,2017.11.18 11:08
PH,US,2017.11.20 06:08
US,PH,2017.11.22 09:20
PH,US,2017.12.3 01:58
US,PH,2017.12.4 11:49
PH,JO,2017.12.5 22:20
JO,PH,2017.12.10 11:15
PH,FR,2018.1.7 23:09
FR,PH,2018.1.10 04:51
US,HR,2016.4.15 20:06
HR,US,2016.4.15 23:36
US,AE,2016.4.16 02:35
AE,US,2016.4.16 20:59
US,HR,2016.4.18 02:00
HR,US,2016.4.18 15:58
US,TH,2016.4.18 21:26
TH,US,2016.4.18 21:32
US,IL,2016.4.18 22:15
IL,US,2016.4.19 01:16
US,RU,2016.4.19 02:20
RU,CH,2016.4.19 17:27
CH,US,2016.4.19 17:34
US,GB,2016.4.20 19:35
GB,BR,2016.4.21 02:02
BR,US,2016.4.21 17:42
US,PF,2016.4.26 23:19
PF,IT,2016.4.27 00:59
IT,US,2016.4.27 01:35
US,MC,2016.4.27 01:59
MC,IT,2016.4.27 03:21
IT,US,2016.4.27 15:11
US,AU,2016.4.28 04:11
AU,HR,2016.4.28 21:16
HR,NO,2016.5.1 17:00
NO,US,2016.5.1 20:10
US,CU,2016.5.10 14:52
CU,US,2016.5.13 06:55
US,HR,2016.5.13 23:29
HR,US,2016.5.17 21:24
GB,GR,2019.2.1 17:01
GR,GB,2019.2.4 21:03
NZ,ZA,2016.5.6 20:24
ZA,AU,2016.5.9 06:38
IT,US,2016.1.6 22:54
US,IT,2016.1.11 11:06
US,CA,2017.12.18 06:00
CA,US,2017.12.29 02:07
US,CA,2017.12.30 13:37
CA,US,2017.12.31 16:37
US,CA,2018.2.11 01:44
CA,US,2018.2.11 03:16
US,CA,2018.2.11 03:18
CA,MX,2018.2.11 03:54
MX,AU,2018.2.11 12:18
AU,US,2018.2.11 13:00
US,JP,2018.2.11 15:44
JP,GB,2018.2.12 13:34
US,GT,2018.8.6 23:44
GT,US,2018.8.7 04:55
US,FR,2017.7.29 15:09
US,JM,2018.12.24 15:30
JM,US,2018.12.31 14:41
MX,US,2019.3.31 19:23
GB,ES,2018.10.30 12:42
JP,CN,2018.11.28 16:41
CN,JP,2018.11.29 07:37
US,CA,2019.2.18 21:50
CA,US,2019.2.25 22:17
UA,SE,2015.11.26 08:36
IT,CN,2017.10.23 16:09
GB,US,2018.9.25 06:19
US,GB,2018.9.28 07:02
MX,NL,2017.12.14 20:31
NL,MX,2017.12.15 18:21
MY,JP,2018.6.9 22:52
US,CA,2018.5.9 20:38
PA,US,2018.2.17 21:37
US,CO,2018.2.18 00:31
SK,CZ,2018.2.9 18:39
SG,MY,2017.8.25 09:26
GB,BE,2015.2.6 15:21
BE,DE,2015.2.17 16:41
DE,GB,2015.2.23 13:53
GB,BE,2015.2.26 12:57
BE,GB,2015.3.2 17:07
GB,IM,2018.10.2 15:35
IM,GB,2018.10.6 10:14
AU,US,2017.4.4 15:07
MX,US,2013.8.29 22:22
US,MX,2013.9.2 14:00
TH,ID,2018.9.8 05:15
ID,TH,2018.9.9 15:06
JP,PH,2015.8.8 18:07
PH,JP,2015.8.16 12:15
BE,IT,2018.2.4 07:15
NL,AE,2018.10.13 19:34
AE,NL,2018.10.21 09:35
ES,CO,2017.8.7 00:03
CO,ES,2017.8.13 23:53
TH,CZ,2016.8.29 07:38
CZ,HU,2016.9.1 11:42
HU,AT,2016.9.5 11:34
AT,CZ,2016.9.7 14:23
US,PR,2019.2.22 13:53
PR,US,2019.2.22 14:51
GB,AG,2019.1.7 15:18
AG,LC,2019.1.8 18:17
LC,GD,2019.1.9 15:30
GD,BB,2019.1.11 21:58
US,AT,2018.9.1 22:47
AT,HR,2018.9.14 23:52
HR,AT,2018.9.17 18:43
AT,PL,2018.9.28 20:19
PL,AT,2018.10.1 03:29
AT,GR,2018.10.14 00:27
GR,AT,2018.10.23 18:59
AT,IT,2018.11.10 04:23
IT,AT,2018.11.18 20:18
AT,GR,2018.12.10 02:10
GR,AT,2018.12.11 14:51
AT,IT,2018.12.19 00:49
ID,FR,2017.10.25 16:22
FR,ID,2017.10.26 07:39
NL,ES,2017.8.5 12:14
ES,GB,2017.8.10 07:18
ZA,ZW,2017.12.21 10:46
GB,FR,2019.4.2 12:57
FR,GB,2019.4.3 16:00
SG,GR,2017.7.3 10:23
GR,IT,2017.7.4 02:15
IT,SG,2017.7.4 09:40
SG,IT,2017.7.5 02:30
IT,SG,2017.7.6 02:22
SG,IT,2017.7.7 02:18
IT,SG,2017.7.9 02:37
SG,IT,2017.7.10 02:49
IT,GR,2017.7.10 09:31
GR,SG,2017.7.11 03:25
SG,IT,2017.7.14 09:19
IT,SG,2017.7.15 02:27
GB,FR,2019.3.7 09:42
FR,GB,2019.3.10 16:04
DE,CN,2019.1.3 09:33
CN,NL,2019.1.12 18:39
NL,DE,2019.1.18 16:29
US,CA,2019.5.27 01:42
CA,US,2019.5.29 00:29
US,MX,2019.6.2 20:40
MX,US,2019.6.9 01:28
IE,GB,2018.7.11 20:35
GB,IE,2018.7.14 22:04
IL,JO,2016.7.25 20:49
JP,CH,2017.8.13 14:09
CH,NL,2017.8.13 17:12
NL,BE,2017.8.15 18:56
BE,CH,2017.8.20 06:48
CH,JP,2017.8.20 22:26
PY,FR,2016.10.6 18:53
FR,PY,2016.10.7 13:48
MY,SG,2017.9.9 05:26
SG,AE,2017.9.11 04:39
AE,SG,2017.9.21 15:22
SG,MY,2017.9.22 09:26
US,IT,2016.6.1 04:43
IT,US,2016.6.1 21:29
PK,CN,2018.2.1 14:53
CN,PK,2018.2.9 15:06
ES,DE,2017.4.9 12:47
DE,CZ,2017.4.9 12:48
CZ,DE,2017.4.9 12:54
DE,ES,2017.4.15 07:45
ID,NO,2017.10.31 02:24
NO,ID,2017.10.31 07:57
DE,CH,2017.9.12 21:08
CH,IL,2017.9.13 20:38
IL,DE,2017.9.13 22:08
PH,GH,2016.8.29 10:17
GH,PH,2016.8.31 06:45
VE,CO,2017.7.28 23:21
GB,BR,2018.12.8 10:04
BR,GB,2018.12.12 08:43
US,IS,2017.11.2 15:25
NL,FR,2018.4.29 21:12
FR,NL,2018.5.2 19:39
CA,US,2018.1.27 12:52
MX,ET,2018.11.4 22:22
ET,MX,2018.11.6 22:20
GB,PT,2018.2.3 10:20
PT,ES,2018.2.5 11:37
ES,PT,2018.2.8 13:03
PT,GB,2018.2.11 19:18
GB,BB,2018.2.17 18:02
BB,LC,2018.2.24 14:56
LC,GD,2018.2.27 16:38
GD,BB,2018.3.2 17:08
BB,CW,2018.3.6 15:17
CW,TT,2018.3.8 16:19
TT,VC,2018.3.9 15:35
VC,GD,2018.3.11 16:57
GD,AG,2018.3.14 16:26
AR,BR,2018.12.30 11:23
US,CN,2019.1.25 18:25
CN,US,2019.1.25 18:34
US,IT,2019.5.13 06:34
MX,US,2015.8.6 16:39
US,MX,2015.8.15 13:26
MX,US,2015.8.20 03:02
US,MX,2015.8.21 13:20
CA,MX,2016.2.26 00:19
MX,NI,2016.3.5 03:20
NI,IT,2016.3.16 19:03
IT,NI,2016.3.21 01:04
FR,IT,2016.12.4 16:37
RU,AE,2018.3.3 12:59
GB,ES,2016.5.29 18:38
ES,GB,2016.6.4 20:48
GB,PT,2016.7.6 19:32
PT,GB,2016.7.12 21:48
GB,PT,2016.7.17 21:50
PT,GB,2016.8.1 18:44
GB,IE,2016.8.12 21:42
IE,IT,2016.8.24 14:36
IT,GB,2016.9.3 14:23
GB,ES,2016.10.23 11:48
ES,GB,2016.10.31 22:05
BR,RU,2019.2.27 16:30
PH,TW,2019.3.15 06:59
SA,BH,2018.9.8 10:52
NL,TR,2014.7.24 13:55
TR,NL,2014.8.3 11:09
US,JP,2018.8.26 19:35
GB,BG,2018.7.26 19:09
GB,ES,2017.8.23 14:06
GR,GB,2017.10.14 20:53
LV,EE,2015.4.15 05:45
EE,LV,2015.4.15 17:29
NL,DE,2018.2.5 10:36
MX,US,2017.12.31 17:00
FR,AE,2018.11.27 22:01
AE,FR,2018.12.8 10:46
US,MX,2018.3.30 22:45
CH,GB,2016.7.29 08:06
DO,US,2018.8.29 22:48
US,DO,2018.9.1 20:20
DO,US,2018.9.3 23:51
IT,US,2016.12.24 23:19
IT,OM,2019.10.9 09:41
IE,FR,2018.11.4 11:38
FR,IE,2018.11.7 14:21
SA,AE,2018.12.27 09:52
SE,RU,2019.7.25 11:58
RU,LT,2019.7.26 10:23
LT,LV,2019.7.30 06:21
LV,EE,2019.7.31 05:24
EE,FI,2019.8.1 10:05
FI,AX,2019.8.3 12:58
ZA,DE,2018.6.8 14:41
DE,CZ,2018.6.16 21:10
CZ,DE,2018.6.20 04:33
DE,CZ,2018.6.20 04:51
CZ,DE,2018.6.20 06:11
DE,CZ,2018.6.20 07:12
CZ,US,2018.6.20 14:53
US,CZ,2018.6.20 14:54
CZ,GR,2018.6.20 15:11
GB,IN,2018.4.9 13:31
MY,ID,2018.10.9 09:28
ID,MY,2018.10.11 07:24
FR,GP,2018.8.2 09:28
BG,ZA,2017.5.5 14:30
ZA,KZ,2017.5.18 04:19
ES,US,2017.4.2 15:06
US,ES,2017.4.4 11:17
NL,PT,2018.7.7 21:27
US,IT,2017.12.20 16:31
IT,FR,2017.12.31 16:19
CO,FR,2018.2.13 17:55
US,BS,2018.12.29 23:07
BS,US,2019.1.6 16:14
SV,US,2018.11.15 22:49
TR,CY,2018.7.31 08:04
ES,US,2018.12.4 15:09
US,ES,2018.12.6 11:16
RU,IT,2018.3.23 23:38
IT,RU,2018.4.2 14:39
US,GB,2018.3.5 16:25
GB,US,2018.3.5 16:34
US,JP,2018.3.5 16:47
JP,GB,2018.3.5 19:01
GB,US,2018.3.5 20:08
IE,PT,2018.10.27 14:14
PT,IE,2018.11.1 14:07
ES,VE,2017.12.28 12:53
IE,FR,2016.6.8 07:14
FR,IE,2016.6.18 10:25
DE,US,2019.1.31 22:57
US,IL,2018.12.9 13:06
AE,CZ,2018.4.5 06:16
CZ,GR,2018.4.8 09:24
GR,MA,2018.4.16 04:49
GB,IM,2019.2.19 13:55
GB,IT,2016.6.28 14:17
DE,IT,2019.1.6 13:37
IT,MA,2019.1.12 16:43
IN,GB,2019.7.17 07:01
PL,ES,2018.7.20 14:26
AU,GB,2015.10.14 06:48
GB,AE,2015.10.14 08:58
AE,US,2015.10.20 06:10
US,CR,2018.7.9 21:42
CR,US,2018.7.14 23:39
GB,MT,2016.8.19 12:33
US,GB,2016.1.3 13:27
GB,IT,2015.11.29 23:57
IT,GB,2015.12.1 13:55
DE,SE,2016.11.11 07:26
DE,UA,2016.8.1 12:28
UA,DE,2016.8.2 14:28
DE,UA,2016.8.3 21:38
LV,GB,2018.10.19 18:04
US,NL,2018.4.27 18:13
NL,US,2018.4.30 18:52
CA,US,2016.4.25 11:28
US,MY,2018.3.17 12:38
MY,US,2018.3.19 00:54
US,CA,2018.8.16 20:32
CA,US,2018.8.21 20:48
PH,US,2018.7.6 13:20
US,PH,2018.7.12 16:07
MX,PE,2014.10.22 03:11
PE,MX,2014.10.31 20:29
QA,AE,2015.7.17 00:21
IT,ID,2013.6.1 00:18
ID,IT,2013.6.12 16:55
US,NL,2016.12.12 06:38
NL,SE,2016.12.12 13:32
SE,IS,2016.12.14 17:01
IS,US,2016.12.17 02:36
US,BR,2018.12.28 21:11
GB,AT,2017.2.2 13:08
AT,GB,2017.2.3 15:43
GB,GH,2017.2.28 09:50
GH,GB,2017.4.12 10:32
GB,ES,2017.10.17 08:34
CO,NL,2018.12.10 09:47
NL,ES,2018.12.15 00:27
CO,US,2016.4.19 05:10
BE,NL,2016.4.16 07:24
NL,BE,2016.4.18 11:30
US,GB,2018.8.16 22:51
US,CO,2019.2.14 17:52
CO,US,2019.2.15 21:08
ID,MY,2019.7.11 12:41
MX,US,2018.9.9 03:15
JP,RU,2016.7.16 05:43
RU,JP,2016.7.16 08:27
EE,FI,2017.11.20 07:53
FI,EE,2017.11.25 15:56
BH,NP,2017.3.11 18:19
NP,TR,2017.3.12 06:30
MY,SG,2016.11.13 04:31
US,CN,2019.4.9 15:44
CN,US,2019.4.21 06:28
FR,SX,2018.4.9 12:35
SX,BL,2018.4.13 20:47
BL,GP,2018.4.14 12:22
GP,FR,2018.4.21 15:54
MX,US,2019.2.8 03:21
US,MX,2019.2.8 12:29
CA,PA,2019.2.1 12:51
PA,CA,2019.2.9 22:24
PE,CO,2019.1.26 00:58
GB,PH,2018.3.6 13:37
PH,HK,2018.3.15 15:36
HK,GB,2018.3.21 06:29
US,MX,2018.11.23 20:09
GB,IT,2017.7.5 15:51
AU,US,2018.5.26 04:00
US,AU,2018.5.29 06:06
IT,US,2017.6.23 01:42
US,IT,2017.7.3 21:16
US,MX,2018.2.7 21:34
BR,AO,2018.6.30 12:22
US,SE,2018.5.15 10:26
SE,US,2018.5.26 23:39
GB,NO,2017.7.26 05:56
NO,GB,2017.7.31 05:44
GB,IM,2018.2.12 12:19
PH,ES,2016.9.14 22:45
ES,PH,2016.9.15 16:05
US,ES,2018.11.15 12:12
ES,US,2018.11.21 19:14
US,CA,2018.9.5 13:52
DE,AT,2018.1.17 23:26
AT,FI,2018.1.21 09:17
FI,IT,2018.1.21 09:25
IT,AT,2018.1.21 22:48
AT,CA,2018.1.21 22:50
CA,BR,2018.1.21 22:51
BR,AE,2018.1.21 22:53
AE,FI,2018.1.23 23:18
FI,IT,2018.1.23 23:18
IT,FI,2018.1.23 23:20
FI,IT,2018.1.23 23:20
IT,BE,2018.1.23 23:24
BE,EE,2018.1.24 23:27
EE,DE,2018.1.24 23:28
US,CR,2015.1.20 07:16
CR,MX,2015.1.22 01:40
MX,CR,2015.1.22 15:52
NL,BE,2019.6.22 17:37
BE,NL,2019.6.22 22:24
BR,TN,2019.1.20 10:04
TN,BR,2019.1.20 10:11
US,DE,2019.1.17 04:53
ES,GB,2018.3.26 09:40
US,KR,2019.8.1 15:16
KR,TR,2019.8.1 15:30
TR,US,2019.8.1 17:50
US,BS,2019.1.5 18:27
US,DO,2017.1.4 23:22
CA,US,2018.7.16 21:37
US,CA,2018.7.19 18:41
CA,MX,2018.7.28 02:27
MX,US,2018.7.29 02:20
US,CA,2018.8.1 21:05
CA,US,2018.8.10 14:01
FR,US,2016.8.24 23:58
MY,KR,2018.9.19 10:19
KR,MY,2018.9.24 23:34
PH,TW,2019.10.24 03:38
TW,PH,2019.10.28 13:06
US,IL,2017.12.31 15:33
IL,IN,2017.12.31 20:11
IN,US,2017.12.31 23:58
AU,ID,2016.2.14 12:05
BH,TH,2018.6.18 21:57
TH,SA,2018.6.20 06:54
GB,HK,2018.1.19 03:40
HK,US,2018.1.21 23:35
BE,FR,2014.12.22 08:00
DE,FR,2015.7.27 16:04
CA,US,2018.11.18 07:38
JP,PH,2018.9.7 22:18
MX,US,2015.2.20 04:37
KE,MU,2016.10.17 07:11
GB,IT,2016.4.11 16:23
IT,GB,2016.4.16 15:09
GB,US,2016.6.30 00:24
LV,GB,2018.3.20 17:08
BE,BR,2016.5.3 11:13
BR,BE,2016.5.4 22:01
GB,US,2018.12.21 22:12
US,GB,2018.12.23 15:26
GB,QA,2018.6.9 16:10
QA,GB,2018.7.9 05:58
GB,CH,2018.7.11 18:37
CH,FR,2018.7.20 11:40
FR,GB,2018.7.21 11:24
PH,HK,2018.9.13 06:54
HK,PH,2018.9.13 08:09
HK,TW,2019.2.24 10:51
SG,NO,2019.3.7 05:05
EC,AR,2017.2.7 00:41
AR,US,2017.2.8 23:39
CA,US,2018.6.1 19:53
FR,IT,2018.4.2 04:27
IT,FR,2018.4.28 12:30
FR,IT,2018.4.28 13:57
IT,FR,2018.10.2 16:29
CH,US,2018.2.26 02:49
US,CH,2018.3.14 11:09
CH,US,2018.3.15 05:17
US,CH,2018.4.2 13:26
CH,BS,2018.4.17 00:25
BS,US,2018.4.17 00:29
US,BS,2018.4.17 13:40
BS,US,2018.4.24 03:20
US,DE,2018.5.6 11:27
JM,US,2017.10.15 03:44
TR,MK,2018.7.30 18:22
MK,HR,2018.8.3 08:15
HR,GR,2018.8.7 08:18
GB,UY,2017.1.5 19:25
UY,BR,2017.1.7 22:55
BR,GB,2017.1.22 13:25
GB,IT,2018.7.13 11:40
IT,GB,2018.7.15 15:19
RU,UA,2017.10.17 18:04
UA,RU,2017.10.18 02:55
BR,UY,2016.8.1 23:22
UY,BR,2016.8.18 18:09
BR,UY,2016.8.24 14:19
US,MX,2017.8.28 21:25
MX,US,2017.9.2 11:10
ES,US,2018.9.13 08:18
TH,GB,2016.3.5 14:15
GB,TH,2016.3.6 09:26
US,CA,2018.7.4 01:46
CA,US,2018.7.7 19:05
DE,AT,2017.9.23 07:45
AT,DE,2017.9.23 17:40
DE,AT,2017.9.27 18:14
US,IE,2018.8.7 23:03
AR,MX,2017.12.31 00:57
RU,KZ,2018.7.15 10:48
KZ,RU,2018.7.19 17:30
RU,TH,2018.10.4 05:14
TH,TR,2018.10.8 10:18
TR,RU,2018.10.12 14:23
JP,TW,2018.9.21 10:53
TW,JP,2018.9.25 01:57
JP,TW,2018.10.4 06:38
US,MX,2018.6.25 23:58
CA,US,2018.11.14 01:10
GB,FR,2019.1.26 14:07
FR,CH,2019.1.26 17:57
CH,GB,2019.2.9 21:27
GB,AE,2019.3.4 05:36
US,MX,2018.7.6 15:16
FR,IT,2019.9.23 09:45
IT,FR,2019.9.25 09:19
US,MX,2016.7.10 04:31
MX,US,2016.7.10 09:05
ES,FR,2019.4.13 18:46
FR,ES,2019.4.15 20:07
FR,CH,2016.8.17 08:55
CL,FR,2017.7.1 14:43
FR,CL,2017.7.3 10:41
HR,TR,2017.12.18 03:38
TR,GB,2018.1.19 15:38
GB,TR,2018.1.20 16:11
SA,AE,2018.11.30 20:21
JP,CN,2016.5.4 08:03
CN,JP,2016.5.5 08:50
VE,SI,2017.8.21 11:27
PT,BE,2018.8.15 11:26
FR,US,2019.1.10 22:28
US,FR,2019.1.14 18:21
US,BR,2018.10.15 13:35
BR,US,2018.10.20 01:30
US,TH,2016.5.14 05:58
TH,US,2016.5.21 23:36
US,CA,2019.1.14 01:29
CA,US,2019.1.23 03:35
DE,RU,2018.12.17 07:43
RU,IQ,2018.12.20 17:39
GB,PL,2018.9.7 09:40
US,FR,2017.12.16 03:38
FR,US,2017.12.16 05:18
US,DE,2018.1.21 10:48
DE,US,2018.1.22 11:55
US,DE,2018.2.16 01:43
DE,US,2018.2.18 04:32
US,FR,2018.7.1 02:54
FR,US,2018.7.2 11:26
US,DE,2018.7.2 23:35
DE,US,2018.7.3 07:46
US,FR,2018.8.13 13:17
FR,US,2018.8.14 12:40
US,FR,2018.9.3 01:24
FR,US,2018.9.7 20:16
US,FR,2018.9.9 08:53
FR,CA,2018.9.10 04:16
CA,US,2018.9.13 17:38
US,CA,2018.9.15 07:20
CA,US,2018.9.21 02:33
US,LU,2018.9.24 00:44
LU,US,2018.9.26 16:46
US,DE,2018.10.8 11:49
DE,US,2018.10.9 02:01
US,LU,2018.10.11 11:59
LU,US,2018.10.12 21:33
GB,DE,2018.7.18 21:41
DE,HU,2018.7.27 12:59
GB,MT,2017.10.29 13:47
MT,GB,2017.11.8 11:25
GB,MT,2017.11.8 21:14
MT,GB,2017.11.10 15:57
GB,DE,2018.9.25 06:58
DE,NL,2018.9.28 18:15
NL,GB,2018.9.28 21:43
US,CA,2018.9.28 20:41
CA,US,2018.10.5 14:15
ES,PT,2018.8.9 13:44
BR,US,2018.2.17 15:44
US,BR,2018.2.24 17:52
CZ,KE,2018.8.8 20:13
KE,CZ,2018.8.10 07:53
GB,FR,2017.8.13 16:28
TH,MY,2015.8.24 01:16
GB,NL,2018.9.15 17:56
TR,GR,2016.10.15 15:19
IL,US,2018.10.15 22:53
BE,FR,2019.7.6 09:36
FR,BE,2019.7.16 11:45
BE,FR,2019.7.17 13:58
FR,BE,2019.7.19 11:44
BE,FR,2019.7.19 12:46
FR,BE,2019.7.23 08:43
PH,TH,2017.7.29 08:22
TH,PH,2017.7.30 11:04
GB,FR,2017.1.28 18:03
US,NL,2018.9.22 17:43
NL,DE,2018.9.23 17:01
IE,US,2018.9.28 21:53
US,DE,2018.10.12 08:16
BE,GB,2018.2.2 14:28
TH,KR,2018.4.8 06:07
GB,US,2018.9.8 11:57
MX,US,2017.12.28 18:36
US,MX,2017.12.30 03:44
DK,PT,2017.8.9 18:20
UA,PL,2018.8.23 09:58
DE,BE,2018.10.13 07:03
US,BS,2019.3.7 22:35
US,BE,2018.8.11 23:54
BE,US,2018.8.12 18:27
RU,FI,2017.11.22 08:48
FI,BY,2017.11.23 19:42
BY,RU,2017.11.26 16:27
US,MY,2018.7.23 16:43
MY,US,2018.7.24 15:07
US,ES,2018.7.27 13:15
ES,US,2018.7.28 18:42
CZ,FR,2019.2.5 18:24
MY,ID,2018.10.6 01:35
ID,MY,2018.10.10 04:55
MY,ID,2018.10.10 11:06
ID,MY,2018.10.20 12:35
MY,ID,2018.10.24 12:25
ID,MY,2018.10.26 11:22
MY,ID,2018.12.4 11:44
ID,MY,2018.12.15 11:09
VE,US,2015.10.25 14:05
US,ES,2015.12.1 13:14
KW,AE,2019.1.23 08:35
AE,KW,2019.1.25 21:17
AU,ID,2019.6.27 00:10
ES,US,2014.2.8 13:55
AU,GB,2018.6.25 14:48
GB,AU,2018.7.1 10:03
PL,LT,2019.5.4 20:01
GB,NO,2016.7.11 21:35
NO,IT,2016.7.14 09:01
IT,VN,2016.7.14 20:28
VN,BR,2016.7.18 19:21
BR,IT,2016.7.20 08:29
US,AU,2016.10.7 22:37
AU,US,2016.10.9 17:51
US,MP,2018.9.25 17:51
MP,KR,2018.10.14 02:25
KR,US,2018.10.15 06:12
ID,PG,2017.12.16 02:32
PG,ID,2017.12.19 14:01
DE,NL,2018.5.29 08:08
FI,QA,2018.10.8 22:35
QA,VN,2018.10.9 10:35
US,AW,2018.8.5 01:45
AW,US,2018.8.12 04:40
CA,US,2018.8.28 18:49
GB,US,2017.6.2 10:01
US,GB,2017.6.27 18:57
GB,CY,2017.7.12 09:42
CY,US,2017.8.17 11:30
NL,CH,2016.3.15 16:15
CH,NL,2016.3.20 06:35
US,DO,2018.8.2 12:08
DO,US,2018.8.3 12:27
US,DO,2018.8.11 13:39
DO,US,2018.8.12 22:56
RU,HU,2016.3.6 20:12
MY,SG,2016.3.3 12:00
SG,MY,2016.3.3 12:59
MY,SG,2016.3.3 13:09
SG,MY,2016.3.4 04:55
GB,ES,2018.5.24 04:55
ES,GB,2018.5.25 20:45
US,AE,2018.3.16 06:39
GB,AU,2019.3.16 19:59
AU,NZ,2019.3.21 06:06
NZ,AU,2019.3.23 09:05
AU,AE,2019.3.27 03:53
AE,GB,2019.3.27 19:54
US,PA,2015.12.31 18:07
MX,US,2019.2.23 03:26
US,MX,2019.2.26 03:36
MX,US,2019.2.27 00:01
US,MX,2019.3.1 14:26
MX,US,2019.3.4 14:53
BR,CL,2019.1.28 19:45
CL,BR,2019.2.8 06:39
VE,US,2015.6.20 00:16
US,ES,2015.6.23 20:54
IL,NL,2016.10.14 21:03
NL,US,2016.10.16 19:56
US,FR,2018.7.7 08:16
FR,US,2018.7.7 11:24
QA,KW,2017.9.21 16:44
KW,QA,2017.9.23 22:12
DK,BS,2018.3.13 18:49
BS,BM,2018.3.14 19:27
NL,FR,2017.11.9 15:06
FR,AE,2017.11.10 17:20
US,GB,2018.4.12 13:21
GB,NL,2018.4.12 13:21
NL,SG,2018.4.12 13:21
SG,DE,2018.4.12 13:22
DE,US,2018.4.14 00:21
US,IE,2018.4.16 05:51
